,coin_code,exchange_code,name,name_zh,pair1,pair2,price,vol,volume,accounting,update_time,logo,price_usd,symbol_pair,exchange_url,is_focus,type,exclude,ads,adpairs,exrank,url,tickerid,open_interest,open_interest_ratio,showkline,changerate
40,zcash,hkexone,HKEx.one,,ZEC,USDT,151.2,45123.1036,6822613.26,0.21,刚刚,https://s2.feixiaoquan.com/logo/2/hkexone.png?x-oss-process=style/coin_36_webp,151.2,zec_usdt,,0,0,0,[],[],6,,hkexone_zec_usdt,0.0,0.0,0.0,0.54
41,zcash,bione,Bione,,ZEC,USDT,151.13,45118.6483,6818781.32,0.21,刚刚,https://s2.feixiaoquan.com/logo/2/bione_72.webp?v=1584520181,151.13,zec_usdt,,0,0,0,[],[],6,,bione_zec_usdt,0.0,0.0,0.0,0.49
42,zcash,proex,ProEX,,ZEC,USDT,151.07,45126.3024,6817230.5,0.21,刚刚,https://s2.feixiaoquan.com/logo/2/proeX.png?x-oss-process=style/ex_72_webp&v=1592986577,151.07,zec_usdt,,0,0,0,[],[],4,,proex_zec_usdt,0.0,0.0,0.0,0.45
43,zcash,bitsg,币星BitSG,币星BitSG,ZEC,USDT,151.07,45125.1441,6817055.52,0.21,刚刚,https://s2.feixiaoquan.com/logo/2/bitsg.png?x-oss-process=style/coin_36_webp,151.07,zec_usdt,,0,0,0,[],[],5,,bitsg_zec_usdt,0.0,0.0,0.0,0.45
44,zcash,btuex,BitMec,,ZEC,USDT,151.07,45125.1441,6817055.52,0.21,刚刚,https://s2.feixiaoquan.com/logo/2/btuex.png?x-oss-process=style/ex_72_webp&v=1615773159,151.07,zec_usdt,,0,0,0,[],[],6,,btuex_zec_usdt,0.0,0.0,0.0,0.45
45,zcash,tokeneco,TokenEco,通交所,ZEC,USDT,151.0,45124.3236,6813772.86,0.21,刚刚,https://s2.feixiaoquan.com/logo/2/tokeneco.png?x-oss-process=style/coin_36_webp,151.0,zec_usdt,,0,0,0,[],[],4,,tokeneco_zec_usdt,0.0,0.0,0.0,0.41
46,zcash,bitmart,BitMart,,ZEC,USDT,149.98,44993.4824,6748122.49,0.21,刚刚,https://s2.feixiaoquan.com/logo/2/bitmart.png?x-oss-process=style/coin_36_webp,149.98,zec_usdt,,0,0,0,[],[],6,,bitmart_zec_usdt,0.0,0.0,0.0,4.6
47,zcash,goko,GOKO,,ZEC,USDT,151.2,43101.5886,6516960.2,0.2,刚刚,https://s2.feixiaoquan.com/logo/2/goko.png?x-oss-process=style/coin_36_webp,151.2,zec_usdt,,0,0,0,[],[],5,,goko_zec_usdt,0.0,0.0,0.0,0.54
48,zcash,bkex,BKEX,,ZEC,USDT,151.28,32326.1539,4890300.56,0.15,1分钟前,https://s2.feixiaoquan.com/logo/2/bkex.png?x-oss-process=style/ex_72_webp&v=1587708422,151.28,zec_usdt,,0,0,0,[],[],6,,bkex_zec_usdt,0.0,0.0,0.0,5.63
49,zcash,beecoin,Benson,,ZEC,USDT,151.14,28967.0772,4378084.05,0.14,刚刚,https://s2.feixiaoquan.com/logo/2/beecoin.png?x-oss-process=style/ex_72_webp&v=1603352156,151.14,zec_usdt,,0,0,0,[],[],4,,beecoin_zec_usdt,0.0,0.0,0.0,0.29
50,zcash,loex,LOEX,雷盾,ZEC,USDT,151.08,21145.2517,3194624.63,0.1,刚刚,https://s2.feixiaoquan.com/logo/2/loex_72.webp?v=1576483090,151.08,zec_usdt,,0,0,0,[],[],7,,loex_zec_usdt,0.0,0.0,0.0,0.39
51,zcash,hitbtc,HitBTC,,ZEC,BTC,0.003857,18288.88,2759830.7,0.09,刚刚,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,150.9,zec_btc,https://hitbtc.com/exchange/ZEC-to-BTC,0,0,0,[],[],7,,hitbtc_zec_btc,0.0,0.0,0.0,1.61
52,zcash,bikicoin,BiKi,,ZEC,USDT,151.36,17920.6371,2712467.63,0.08,刚刚,https://s2.feixiaoquan.com/logo/2/bikicoin_72.webp?v=1584932151,151.36,zec_usdt,,0,0,0,[],[],7,,bikicoin_zec_usdt,0.0,0.0,0.0,0.56
53,zcash,bibox,Bibox,,ZEC,USDT,152.417222,17329.0,2641238.04,0.08,刚刚,https://s2.feixiaoquan.com/logo/2/bibox.png?x-oss-process=style/ex_72_webp&v=1611135119,152.42,zec_usdt,,0,0,0,[],[],6,,bibox_zec_usdt,0.0,0.0,0.0,4.73
54,zcash,tokok,TOKOK,,ZEC,BTC,0.003859,14832.814,2241575.82,0.07,刚刚,https://s2.feixiaoquan.com/logo/2/tokok.png?x-oss-process=style/coin_36_webp,151.12,zec_btc,,0,0,0,[],[],5,,tokok_zec_btc,0.0,0.0,0.0,0.0
55,zcash,kucoin,KuCoin,库币（KuCoin）,ZEC,USDT,150.868,14282.1645,2154721.59,0.07,刚刚,https://s2.feixiaoquan.com/logo/2/kucoin.png?x-oss-process=style/ex_72_webp&v=1610522133,150.87,zec_usdt,,0,0,0,[],[],8,,kucoin_zec_usdt,0.0,0.0,0.0,4.29
56,zcash,kraken,Kraken,K网(Kraken),ZEC,USD,151.01,12037.7846,1817825.85,0.06,刚刚,https://s2.feixiaoquan.com/logo/2/kraken.png?x-oss-process=style/coin_36_webp,151.01,zec_usd,https://www.kraken.com,0,0,0,[],[],8,,kraken_zec_usd,0.0,0.0,0.0,3.66
57,zcash,gemini,Gemini,双子星（Gemini）,ZEC,USD,150.39,10743.5657,1615724.85,0.05,3分钟前,https://s2.feixiaoquan.com/logo/2/gemini.png?x-oss-process=style/coin_36_webp,150.39,zec_usd,https://gemini.com/,0,0,0,[],[],8,,gemini_zec_usd,0.0,0.0,0.0,0.0
58,zcash,hoo,Hoo,虎符,ZEC,USDT,151.09,9854.4479,1488908.53,0.05,刚刚,https://s2.feixiaoquan.com/logo/2/hoo.png?x-oss-process=style/ex_72_webp&v=1597221468,151.09,zec_usdt,,0,0,0,[],[],7,,hoo_zec_usdt,0.0,0.0,0.0,5.19
59,zcash,aex,AEX,安银(AEX),ZEC,USDT,151.2,8147.0658,1231836.35,0.04,刚刚,https://s2.feixiaoquan.com/logo/2/aex.png?x-oss-process=style/ex_72_webp&v=1595212803,151.2,zec_usdt,,0,0,0,[],[],6,,aex_zec_usdt,0.0,0.0,0.0,5.15
60,zcash,asproex,Asproex,阿波罗(Asproex),ZEC,USDT,151.24,7683.7463,1162089.79,0.04,刚刚,https://s2.feixiaoquan.com/logo/2/1573009753688_72.webp?v=1573009920,151.24,zec_usdt,,0,0,0,[],[],5,,asproex_zec_usdt,0.0,0.0,0.0,0.48
61,zcash,tokok,TOKOK,,ZEC,ETH,0.05435,5841.448,881224.03,0.03,刚刚,https://s2.feixiaoquan.com/logo/2/tokok.png?x-oss-process=style/coin_36_webp,150.86,zec_eth,,0,0,0,[],[],5,,tokok_zec_eth,0.0,0.0,0.0,0.0
62,zcash,wankejia,WanKeJia,玩客家,ZEC,BITCNY,972.3928,5382.8916,819034.4,0.03,2分钟前,https://s2.feixiaoquan.com/logo/2/wankejia.png?x-oss-process=style/coin_36_webp,152.16,zec_bitcny,,0,0,0,[],[],5,,wankejia_zec_bitcny,0.0,0.0,0.0,0.7
63,zcash,exmo,Exmo,,ZEC,USD,151.75,5195.0363,788346.76,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/exmo.png?x-oss-process=style/coin_36_webp,151.75,zec_usd,https://exmo.com/,0,0,0,[],[],5,,exmo_zec_usd,0.0,0.0,0.0,0.0
64,zcash,shuzibi,DigiFinex,,ZEC,BTC,0.003855,4905.7391,740577.31,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/shuzibi.png?x-oss-process=style/ex_72_webp&v=1593328236,150.96,zec_btc,,0,0,0,[],[],7,,shuzibi_zec_btc,0.0,0.0,0.0,0.71
65,zcash,phoenixglobal,Phoenix Global,凤凰全球,ZEC,BTC,0.003877,4647.0826,705561.81,0.02,2分钟前,https://s2.feixiaoquan.com/logo/2/1579485858870_72.webp?v=1584347689,151.83,zec_btc,,0,0,0,[],[],5,,phoenixglobal_zec_btc,0.0,0.0,0.0,2.62
66,zcash,bicc,BICC,BICC币交所,ZEC,BTC,0.003877,4647.0826,705526.14,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/bicc.png?x-oss-process=style/coin_36_webp,151.82,zec_btc,,0,0,0,[],[],5,,bicc_zec_btc,0.0,0.0,0.0,2.62
67,zcash,ukexpro,UKEX Global,UKEX全球站,ZEC,BTC,0.003877,4633.8307,703424.93,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/allcoin.png?x-oss-process=style/ex_72_webp&v=1602210916,151.8,zec_btc,https://allcoin.com/markets/ZEC-BTC/0/,0,0,0,[],[],0,,ukexpro_zec_btc,0.0,0.0,0.0,1.73
68,zcash,jbexcom,Jubi,聚币,ZEC,BTC,0.003877,4591.7626,697162.63,0.02,1分钟前,https://s2.feixiaoquan.com/logo/2/jbexcom.png?x-oss-process=style/ex_72_webp&v=1588909042,151.83,zec_btc,,0,0,0,[],[],6,,jbexcom_zec_btc,0.0,0.0,0.0,2.62
69,zcash,homiex,HomiEx,红米(HomiEx),ZEC,BTC,0.003877,4591.7626,697002.95,0.02,2分钟前,https://s2.feixiaoquan.com/logo/2/1575958707218_72.webp?v=1577858755,151.79,zec_btc,,0,0,0,[],[],5,,homiex_zec_btc,0.0,0.0,0.0,2.62
70,zcash,bhex,BHEX,BHEX,ZEC,BTC,0.003877,4591.7626,696667.91,0.02,2分钟前,https://s2.feixiaoquan.com/logo/2/bhex.png?x-oss-process=style/ex_72_webp&v=1620279939,151.72,zec_btc,,0,0,0,[],[],6,,bhex_zec_btc,0.0,0.0,0.0,2.62
71,zcash,deerdex,DeerDex,鹿网,ZEC,BTC,0.003877,4578.5107,694783.35,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/deerdex.png?x-oss-process=style/ex_72_webp&v=1593412889,151.75,zec_btc,,0,0,0,[],[],4,,deerdex_zec_btc,0.0,0.0,0.0,1.73
72,zcash,kraken,Kraken,K网(Kraken),ZEC,EUR,124.167,4512.8297,683788.42,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/kraken.png?x-oss-process=style/coin_36_webp,151.52,zec_eur,https://www.kraken.com,0,0,0,[],[],8,,kraken_zec_eur,0.0,0.0,0.0,3.99
73,zcash,mexc,MXC,抹茶（MXC）,ZEC,USDT,151.07,4486.176,677726.61,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/mexc.png?x-oss-process=style/coin_36_webp,151.07,zec_usdt,,0,0,0,[],[],8,https://www.mxc.io/,mexc_zec_usdt,0.0,0.0,0.0,4.67
74,zcash,bkex,BKEX,,ZEC,BTC,0.00386,4091.9959,612060.44,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/bkex.png?x-oss-process=style/ex_72_webp&v=1587708422,149.58,zec_btc,,0,0,0,[],[],6,,bkex_zec_btc,0.0,0.0,0.0,1.95
75,zcash,tokok,TOKOK,,ZEC,USDT,151.039,3917.111,591636.53,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/tokok.png?x-oss-process=style/coin_36_webp,151.04,zec_usdt,,0,0,0,[],[],5,,tokok_zec_usdt,0.0,0.0,0.0,0.0
76,zcash,pkex,PKEX,,ZEC,BTC,0.00381,3900.355,565934.83,0.02,4分钟前,https://s2.feixiaoquan.com/logo/2/pkex.png?x-oss-process=style/ex_72_webp&v=1593488768,145.1,zec_btc,,0,0,0,[],[],6,,pkex_zec_btc,0.0,0.0,0.0,-0.18
77,zcash,aex,AEX,安银(AEX),ZEC,BTC,0.00387,3587.1,543691.27,0.02,3分钟前,https://s2.feixiaoquan.com/logo/2/aex.png?x-oss-process=style/ex_72_webp&v=1595212803,151.57,zec_btc,,0,0,0,[],[],6,,aex_zec_btc,0.0,0.0,0.0,2.63
78,zcash,aofex,AOFEX,A网(AOFEX),ZEC,USDT,151.03,2551.5278,385357.24,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/aofex.png?x-oss-process=style/coin_36_webp,151.03,zec_usdt,,0,0,0,[],[],8,,aofex_zec_usdt,0.0,0.0,0.0,6.19
79,zcash,aofex,AOFEX,A网(AOFEX),ZEC,AQ,972.62,2499.61,380417.27,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/aofex.png?x-oss-process=style/coin_36_webp,152.19,zec_aq,,0,0,0,[],[],8,,aofex_zec_aq,0.0,0.0,0.0,6.01
80,zcash,kucoin,KuCoin,库币（KuCoin）,ZEC,BTC,0.00386,2211.1075,334259.84,0.01,2分钟前,https://s2.feixiaoquan.com/logo/2/kucoin.png?x-oss-process=style/ex_72_webp&v=1610522133,151.17,zec_btc,,0,0,0,[],[],8,,kucoin_zec_btc,0.0,0.0,0.0,1.61
81,zcash,coinw,Coinw,币赢国际站,ZEC,CNYT,972.23,1648.8945,250845.7,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/coinw.png?x-oss-process=style/ex_72_webp&v=1597374303,152.13,zec_cnyt,,0,0,0,[],[],7,,coinw_zec_cnyt,0.0,0.0,0.0,3.43
82,zcash,hitbtc,HitBTC,,ZEC,ETH,0.054472,1654.65,250014.44,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,151.1,zec_eth,https://hitbtc.com/exchange/ZEC-to-ETH,0,0,0,[],[],7,,hitbtc_zec_eth,0.0,0.0,0.0,-2.29
83,zcash,exmo,Exmo,,ZEC,BTC,0.003855,1517.3299,229394.9,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/exmo.png?x-oss-process=style/coin_36_webp,151.18,zec_btc,https://exmo.com/,0,0,0,[],[],5,,exmo_zec_btc,0.0,0.0,0.0,0.0
84,zcash,poloniex,Poloniex,P网(Poloniex),ZEC,USDT,150.498881,1408.52,211980.68,0.01,2分钟前,https://s2.feixiaoquan.com/logo/2/poloniex.png?x-oss-process=style/ex_72_webp&v=1600153929,150.5,zec_usdt,https://poloniex.com/exchange/#usdt_zec,0,0,0,[],[],8,,poloniex_zec_usdt,0.0,0.0,0.0,3.78
85,zcash,bitget,Bitget,,ZEC,USDT,150.89,1188.5708,179343.45,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/bitget.png?x-oss-process=style/coin_36_webp,150.89,zec_usdt,,0,0,0,[],[],7,,bitget_zec_usdt,0.0,0.0,0.0,0.0
86,zcash,kraken,Kraken,K网(Kraken),ZEC,BTC,0.00388,1006.9482,153187.17,0.0,3分钟前,https://s2.feixiaoquan.com/logo/2/kraken.png?x-oss-process=style/coin_36_webp,152.13,zec_btc,https://www.kraken.com,0,0,0,[],[],8,,kraken_zec_btc,0.0,0.0,0.0,2.11
87,zcash,exmo,Exmo,,ZEC,RUB,11239.1904,976.608791,148783.64,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/exmo.png?x-oss-process=style/coin_36_webp,152.35,zec_rub,https://exmo.com/,0,0,0,[],[],5,,exmo_zec_rub,0.0,0.0,0.0,0.0
88,zcash,bitmax,AscendEX,,ZEC,USDT,151.27,598.224,90493.34,0.0,1分钟前,https://s2.feixiaoquan.com/logo/2/bitmax.png?x-oss-process=style/ex_72_webp&v=1616484893,151.27,zec_usdt,,0,0,0,[],[],6,,bitmax_zec_usdt,0.0,0.0,0.0,4.42
89,zcash,poloniex,Poloniex,P网(Poloniex),ZEC,BTC,0.003883,487.782542,74159.0,0.0,3分钟前,https://s2.feixiaoquan.com/logo/2/poloniex.png?x-oss-process=style/ex_72_webp&v=1600153929,152.03,zec_btc,https://poloniex.com/exchange/#btc_zec,0,0,0,[],[],8,,poloniex_zec_btc,0.0,0.0,0.0,1.71
90,zcash,exmo,Exmo,,ZEC,EUR,123.783705,454.942335,68720.52,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/exmo.png?x-oss-process=style/coin_36_webp,151.05,zec_eur,https://exmo.com/,0,0,0,[],[],5,,exmo_zec_eur,0.0,0.0,0.0,0.0
91,zcash,bitbay,BitBay,,ZEC,PLN,560.0,430.222967,65266.54,0.0,9分钟前,https://s2.feixiaoquan.com/logo/2/bitbay.png?x-oss-process=style/coin_36_webp,151.7,zec_pln,,0,0,0,[],[],0,,bitbay_zec_pln,0.0,0.0,0.0,0.0
92,zcash,zgcom,ZG.com,,ZEC,BTC,0.003854,284.935,42992.56,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/zgcom.png?x-oss-process=style/ex_72_webp&v=1591068166,150.89,zec_btc,,0,0,0,[],[],6,,zgcom_zec_btc,0.0,0.0,0.0,1.5
93,zcash,kucoin,KuCoin,库币（KuCoin）,ZEC,KCS,20.7901,238.274,35949.29,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/kucoin.png?x-oss-process=style/ex_72_webp&v=1610522133,150.87,zec_kcs,,0,0,0,[],[],8,,kucoin_zec_kcs,0.0,0.0,0.0,-1.54
94,zcash,gate-io,gate.io,芝麻开门,ZEC,BTC,0.003857,196.494763,29686.03,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/gate-io.png?x-oss-process=style/coin_36_webp,151.08,zec_btc,https://gate.io/trade/zec_btc,0,0,0,[],[],8,,gate-io_zec_btc,0.0,0.0,0.0,1.18
95,zcash,kuna,Kuna,,ZEC,UAH,4249.0,67.7708,10441.36,0.0,9分钟前,https://s2.feixiaoquan.com/logo/2/kuna.png?x-oss-process=style/coin_36_webp,154.07,zec_uah,https://kuna.io/markets/zecuah,0,0,0,[],[],0,,kuna_zec_uah,0.0,0.0,0.0,0.0
96,zcash,hotbit,Hotbit,,ZEC,USDT,150.0,37.8443,5676.65,0.0,9分钟前,https://s2.feixiaoquan.com/logo/2/hotbit.png?x-oss-process=style/ex_72_webp&v=1585819031,150.0,zec_usdt,,0,0,0,[],[],5,,hotbit_zec_usdt,0.0,0.0,0.0,3.66
97,zcash,poloniex,Poloniex,P网(Poloniex),ZEC,USDC,150.591683,32.940838,4957.14,0.0,13分钟前,https://s2.feixiaoquan.com/logo/2/poloniex.png?x-oss-process=style/ex_72_webp&v=1600153929,150.49,zec_usdc,,0,0,0,[],[],8,,poloniex_zec_usdc,0.0,0.0,0.0,9.26
98,zcash,bitmax,AscendEX,,ZEC,BTC,0.003783,16.113,2386.76,0.0,8分钟前,https://s2.feixiaoquan.com/logo/2/bitmax.png?x-oss-process=style/ex_72_webp&v=1616484893,148.13,zec_btc,,0,0,0,[],[],6,,bitmax_zec_btc,0.0,0.0,0.0,-0.86
99,zcash,poloniex,Poloniex,P网(Poloniex),ZEC,ETH,0.054629,14.548435,2205.06,0.0,4分钟前,https://s2.feixiaoquan.com/logo/2/poloniex.png?x-oss-process=style/ex_72_webp&v=1600153929,151.57,zec_eth,https://poloniex.com/exchange/#eth_zec,0,0,0,[],[],8,,poloniex_zec_eth,0.0,0.0,0.0,-1.77
0,zcash,gemini,Gemini,双子星（Gemini）,ZEC,BTC,0.00379,12.532189,1861.15,0.0,19分钟前,https://s2.feixiaoquan.com/logo/2/gemini.png?x-oss-process=style/coin_36_webp,148.51,zec_btc,https://gemini.com/,0,0,0,[],[],8,,gemini_zec_btc,0.0,0.0,0.0,0.0
1,zcash,yobit,YoBit,,ZEC,USD,154.973252,10.11957,1568.26,0.0,10分钟前,https://s2.feixiaoquan.com/logo/2/yobit.png?x-oss-process=style/coin_36_webp,154.97,zec_usd,https://yobit.net/en/trade/ZEC/USD,0,0,0,[],[],6,,yobit_zec_usd,0.0,0.0,0.0,0.0
2,zcash,hotbit,Hotbit,,ZEC,BTC,0.00388,5.2003,765.14,0.0,7分钟前,https://s2.feixiaoquan.com/logo/2/hotbit.png?x-oss-process=style/ex_72_webp&v=1585819031,147.13,zec_btc,,0,0,0,[],[],5,,hotbit_zec_btc,0.0,0.0,0.0,3.41
3,zcash,crex24,CREX24,,ZEC,BTC,0.00387,1.737453,263.38,0.0,10分钟前,https://s2.feixiaoquan.com/logo/2/crex24.png?x-oss-process=style/coin_36_webp,151.59,zec_btc,https://crex24.com/exchange/ZEC-BTC,0,0,0,[],[],0,,crex24_zec_btc,0.0,0.0,0.0,7.8
4,zcash,hitbtc,HitBTC,,ZEC,EOS,24.338,0.762,115.19,0.0,2分钟前,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,151.17,zec_eos,,0,0,0,[],[],7,,hitbtc_zec_eos,0.0,0.0,0.0,-8.68
5,zcash,hitbtc,HitBTC,,ZEC,BCH,0.20443,0.2409,36.4474,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,151.3,zec_bch,,0,0,0,[],[],7,,hitbtc_zec_bch,0.0,0.0,0.0,-0.78
6,zcash,gemini,Gemini,双子星（Gemini）,ZEC,ETH,0.0588,0.039341,6.4269,0.0,18小时前,https://s2.feixiaoquan.com/logo/2/gemini.png?x-oss-process=style/coin_36_webp,163.36,zec_eth,https://gemini.com/,0,0,0,[],[],8,,gemini_zec_eth,0.0,0.0,0.0,0.0
7,zcash,hmex,HMEX,,ZEC,USDT,151.32,1807003.2771,273435735.0,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/hmex.png?x-oss-process=style/ex_72_webp&v=1611310677,151.32,zec_usdt,,0,0,1,[],[],0,,hmex_zec_usdt,0.0,0.0,0.0,0.41
8,zcash,anbbit,Anbbit,,ZEC,USDT,136.8,628843.3696,86025772.96,0.0,19小时前,https://s2.feixiaoquan.com/logo/2/anbbit.png?x-oss-process=style/ex_72_webp&v=1607596300,136.8,zec_usdt,,0,0,1,[],[],4,,anbbit_zec_usdt,0.0,0.0,0.0,-6.13
